	proteinID	n_peptides	protein_log2_fc_position_aware	protein_se	protein_z	protein_pval	position_intercept	position_intercept_se	position_slope	position_slope_se	position_pval	mean_relative_position	median_relative_position	n_term_fc	c_term_fc	delta_c_minus_n	model_type	protein_fdr	position_fdr	direction	position_trend	abs_log2_fc
130	P11598	28	0.631990786785416	0.11041243123247507	5.7239097059166255	1.041000921319283e-08	1.4470870129058055	0.26906524422387046	-1.5374775764098367	0.46149986871512383	0.0008638551137780217	0.5433521923620933	0.551980198019802	0.7948883310316011	0.07876423328656523	-0.7161240977450358	weighted_position_regression	6.643334123839087e-08	0.0054710823872608045	Higher in OPP	Stronger toward N-terminus	0.631990786785416
131	Q62952	19	0.7354475764067427	0.12870464856463942	5.714226988758517	1.1020381773251485e-08	0.30246143620680505	0.6347326569415352	0.7256999500180307	0.9875267336681504	0.4624210270637744	0.5890581717451524	0.5929824561403508	0.37764317376266876	1.0127542587802016	0.6351110850175329	weighted_position_regression	6.979575123059274e-08	0.6723199628266355	Higher in OPP	Stronger toward C-terminus	0.7354475764067427
132	Q9EPH8	23	-0.6697337749897924	0.11771770419553147	-5.6893207318871175	1.2754570928063733e-08	-0.40181516931659467	0.2560142199561688	-0.6613285293929285	0.5496224603863915	0.2288828968133203	0.39844818156959255	0.3757861635220126	-0.43096310797641607	-0.7830660260622151	-0.352102918085799	weighted_position_regression	8.017158869068632e-08	0.437862933034178	Higher in DMSO	Stronger toward N-terminus	0.6697337749897924
133	A0A8I6AFF4	6	1.2816500911249273	0.22666227868168953	5.654448100404026	1.5634783041072476e-08	1.5577475502368148	0.1742933213634583	-0.9799685003684424	0.5340514821543692	0.06651012016781452	0.3525716529250098	0.336866902237927	1.3629358455336447	0.4078090633329374	-0.9551267822007072	weighted_position_regression	9.68198416469377e-08	0.1872136715834779	Higher in OPP	Stronger toward N-terminus	1.2816500911249273
134	A0A8I5ZR55	31	-0.5983887092377023	0.10580239736255603	-5.655719758288528	1.5519451503306457e-08	-0.34371039787413543	0.25030515156315225	-0.5885250165710534	0.4852297551042426	0.22517605691276898	0.4486070381231672	0.4011363636363636	-0.47990611256635585	-0.8801405440514714	-0.4002344314851155	weighted_position_regression	9.68198416469377e-08	0.43275214615879276	Higher in DMSO	Stronger toward N-terminus	0.5983887092377023
135	A0A8I6AHL8	22	-0.6530795559904891	0.11572639973297283	-5.6433066050391725	1.66814887974099e-08	0.14827870922922948	0.25270718781304574	-1.4086085851451224	0.38922996877964405	0.00029578671458243807	0.5569357055037245	0.5535003977724742	0.029122605203801503	-1.0885017017882808	-1.1176243069920824	weighted_position_regression	1.0254209290172558e-07	0.0022277269674857497	Higher in DMSO	Stronger toward N-terminus	0.6530795559904891
136	Q62920	11	0.9692173340409052	0.17210351102063792	5.631595359636101	1.7855020602241028e-08	2.1301556654272815	0.384830375510687	-2.187953178944929	0.6434578388237033	0.0006731062254319445	0.5340716812798031	0.5456852791878173	1.649932607638555	0.12693053339264887	-1.523002074245906	weighted_position_regression	1.0895472425893066e-07	0.004501734435688845	Higher in OPP	Stronger toward N-terminus	0.9692173340409052
137	F1LQ48	7	1.1927140668198086	0.2123605077834948	5.616458913517956	1.9491056949922645e-08	4.38974645897391	0.6373259404844378	-4.386222952190162	0.8145614314841638	7.253883135369027e-08	0.7390506764503553	0.7632423756019262	3.9162291023606173	0.5968183483730873	-3.3194107539875297	weighted_position_regression	1.1807625804445892e-07	1.0885587242277077e-06	Higher in OPP	Stronger toward N-terminus	1.1927140668198086
138	Q62910	17	-0.7385543035317049	0.13160071058035108	-5.612084465765615	1.999038125758156e-08	-0.16532000828001145	0.22674752772925394	-1.5404167998222482	0.5505734684002128	0.005144549539485116	0.3717953509230884	0.3236975857687421	-0.5299280260150944	-1.2201684506659836	-0.6902404246508892	weighted_position_regression	1.2022991893049053e-07	0.024027058184410935	Higher in DMSO	Stronger toward N-terminus	0.7385543035317049
139	P11275	13	-0.8416061961155364	0.15185230602714236	-5.542268129699039	2.9857863579449556e-08	-0.3708192251324436	0.24679559493640255	-0.7558332000308725	0.3487055644120293	0.03019371602041008	0.6070968780173802	0.602510460251046	-0.4296824192876544	-1.0684843913885016	-0.6388019721008472	weighted_position_regression	1.7829409966014162e-07	0.10345060079124108	Higher in DMSO	Stronger toward N-terminus	0.8416061961155364
140	A0A8I5ZWH0	4	1.4928901925680669	0.27313888041052103	5.465681745214337	4.611310408147654e-08	2.3625367695122677	0.5838761082612405	-2.2576851257160397	1.2681732579700855	0.07503251699208055	0.38342198581560283	0.39184397163120566	1.8920556706069185	0.3539685769852312	-1.5380870936216873	weighted_position_regression	2.718536599911857e-07	0.20432307558755486	Higher in OPP	Stronger toward N-terminus	1.4928901925680669
141	P13803	8	-1.1311551397002824	0.20696507913140227	-5.465439601924879	4.61761001420435e-08	-0.894597236608065	0.40498760541923107	-0.4234910049322388	0.6728181522475121	0.5290684822371177	0.5131381381381381	0.4827327327327327	-1.1820647027199105	-1.050308789762951	0.13175591295695943	weighted_position_regression	2.718536599911857e-07	0.7301948709139688	Higher in DMSO	Stronger toward N-terminus	1.1311551397002824
142	P84039	3	1.824750509330336	0.3341689542889749	5.460562646260581	4.746279696972141e-08	2.3146500882973657	0.6215607287050019	-3.5413698988833744	4.043961573265603	0.3811833631201921	0.15653389238294899	0.14046121593291405	1.8247505093303358			weighted_position_regression	2.7747481305375594e-07	0.5956435356420198	Higher in OPP	Stronger toward N-terminus	1.824750509330336
143	A0A0G2K5C6	19	0.7195670574902828	0.1322836791373679	5.439575480381519	5.340767860883287e-08	2.3264218194313226	0.2930043564654849	-3.34902593601646	0.5528710198193597	1.3823821656915885e-09	0.4631980581846122	0.5275381552753815	1.721122736271594	-0.07906553076205007	-1.800188267033644	weighted_position_regression	3.079228918412709e-07	2.9383675089279962e-08	Higher in OPP	Stronger toward N-terminus	0.7195670574902828
144	A0A8I6ASG8	33	0.5470060665799624	0.10054233155068737	5.440554820475742	5.311489175025343e-08	1.7414286182622694	0.25515444435282725	-2.2437288049931254	0.41939049218840957	8.796620144742399e-08	0.5140502468777229	0.43929712460063897	1.3389474743860443	-0.23821526337230373	-1.5771627377583481	weighted_position_regression	3.079228918412709e-07	1.2901709545622186e-06	Higher in OPP	Stronger toward N-terminus	0.5470060665799624
145	A0A0G2JSR7	13	0.8182107462643177	0.15051267317345804	5.436158490929015	5.444153338130874e-08	1.9873737512303336	0.3607305108784794	-2.301083710822903	0.6084327142503408	0.00015558241881260054	0.4971324533454711	0.4502958579881657	1.3442301865130988	-0.14871098028576069	-1.4929411667988595	weighted_position_regression	3.117337116902336e-07	0.0012627854575469324	Higher in OPP	Stronger toward N-terminus	0.8182107462643177
146	A0A8I6A522	10	0.9481203452196311	0.17472309107496187	5.426416962900781	5.749655506169555e-08	1.6682390220039487	0.44086915548392364	-1.5907845672652543	0.8331471772302612	0.05621463461285421	0.4490566037735849	0.43160377358490565	1.2205619364823825	0.19937049281352898	-1.0211914436688536	weighted_position_regression	3.2698721109916653e-07	0.16094326896008945	Higher in OPP	Stronger toward N-terminus	0.9481203452196311
147	Q5M9H4	4	1.527050033388903	0.2816785302981643	5.421251068629474	5.918336868110188e-08	2.0174289519050426	0.5861082763004821	-1.3798068687449783	1.1541909544288693	0.23190135015062796	0.33362068965517244	0.1793103448275862	1.9143824728666385	0.4907384301642388	-1.4236440427023997	weighted_position_regression	3.3430605552298087e-07	0.43961344382295914	Higher in OPP	Stronger toward N-terminus	1.527050033388903
148	Q6P3V8	15	0.7773114853626844	0.14449686824909483	5.379434826384576	7.472003810203417e-08	1.1831234001471826	0.39229820867379556	-0.8613551444211882	0.7518491090640498	0.2519404334710107	0.45225225225225224	0.4520884520884521	0.677575879190595	0.11898640482503921	-0.5585894743655558	weighted_position_regression	4.1923457619664813e-07	0.4610546821265995	Higher in OPP	Stronger toward N-terminus	0.7773114853626844
149	Q63016	4	-1.5030874230854354	0.2814934163519846	-5.339689441283227	9.310593444567047e-08	-0.9174271631462926	0.34451748071928645	-2.1414165109842407	0.8670823628623746	0.013523372789700902	0.302978515625	0.2412109375	-1.0690663626113432	-2.712946233173305	-1.643879870561962	weighted_position_regression	5.189104079772035e-07	0.05307765094924861	Higher in DMSO	Stronger toward N-terminus	1.5030874230854354
150	A0A8I5ZQ44	16	-0.8386804888692669	0.15786570940041791	-5.3126197706558225	1.0806035766644804e-07	-0.11204592071408288	0.40174110450146355	-1.5647999834688584	0.7583646536778215	0.0390758470682212	0.4659653465346535	0.4337871287128713	-0.5311702111851709	-1.5366607853237586	-1.0054905741385878	weighted_position_regression	5.982679404579507e-07	0.12421067737274877	Higher in DMSO	Stronger toward N-terminus	0.8386804888692669
151	Q52KS1	12	0.8235997754734523	0.1554280031540519	5.298914988035614	1.1649285357195059e-07	1.8286285606289434	0.23598423491789586	-2.1505330820590745	0.45047531350419096	1.8067422879386391e-06	0.4803429527394396	0.47678795483061476	1.3679438261709835	-0.18524440614058435	-1.5531882323115678	weighted_position_regression	6.407106946457282e-07	2.2478426595679667e-05	Higher in OPP	Stronger toward N-terminus	0.8235997754734523
152	A0A8I5XUX3	14	-0.7905683656652415	0.14933577332040388	-5.2938980934531745	1.1973617386133592e-07	-0.722098201419958	0.34320436680320937	-0.17629396771697567	0.7445121946793017	0.8128187457628528	0.39643434110316184	0.3745557350565428	-0.7733675331578258	-0.5845733952775644	0.18879413788026145	weighted_position_regression	6.542447146933126e-07	0.9053386894578589	Higher in DMSO	Stronger toward N-terminus	0.7905683656652415
153	D4AE96	9	-0.964952139517514	0.1825241041124619	-5.286710729027661	1.245353365090236e-07	-0.45935972280448945	0.21721168452739498	-1.1398610645495915	0.40111131574011577	0.004486561275513957	0.44851209591093993	0.2894990366088632	-0.7149229944233562	-1.2878185441398302	-0.572895549716474	weighted_position_regression	6.760489696204139e-07	0.021934299569179343	Higher in DMSO	Stronger toward N-terminus	0.964952139517514
154	P54313	7	1.1918240679193155	0.22586664010089183	5.276671523457127	1.3155138073459108e-07	1.0632998266007954	0.8592666447899455	0.2425248825260031	1.4433529822427666	0.8665606150068402	0.49873949579831933	0.5985294117647059	1.3476439939916	1.166145380418299	-0.181498613573301	weighted_position_regression	7.095287373814074e-07	0.9335627244145857	Higher in OPP	Stronger toward C-terminus	1.1918240679193155
155	D3Z955	8	1.0152369635971026	0.1937345318972001	5.24035108070362	1.6027138248326494e-07	1.2246391423239533	0.19702501745374415	-0.5583226886235738	0.41147753880990845	0.17482162428557912	0.4245169082125604	0.24476650563607086	1.1266023310294915	0.7548746621126559	-0.3717276689168356	weighted_position_regression	8.58890229205189e-07	0.3617595987691687	Higher in OPP	Stronger toward N-terminus	1.0152369635971026
156	P85834	14	0.9046517066067088	0.1727482642036743	5.2368208200350015	1.6336615148939314e-07	0.5100594370546556	0.3393497781264347	0.7699466759120775	0.5985199604503868	0.19829732149774948	0.5175410872313527	0.5636061946902655	0.35631746755848653	1.0126999348578996	0.656382467299413	weighted_position_regression	8.698987429626284e-07	0.3956481164012376	Higher in OPP	Stronger toward C-terminus	0.9046517066067088
157	A0A0G2K9J1	11	0.9735775127159956	0.18622789052189795	5.227882407879799	1.7146250089448304e-07	1.5578602028054032	0.3297124050317237	-1.4078060155467047	0.7169748403766153	0.04958390861345368	0.4166936266580395	0.4012455516014235	1.1060469422484975	0.5210422774019903	-0.5850046648465073	weighted_position_regression	9.072319667581508e-07	0.14751653950479457	Higher in OPP	Stronger toward N-terminus	0.9735775127159956
158	O35095	9	0.9684350311859788	0.18838936051897484	5.140603633443709	2.7385722401541593e-07	1.067938996891258	0.35425411240369375	-0.24255157198156896	0.7296111444381684	0.7395574079963305	0.4426916628562719	0.5013717421124828	0.9068479105062178	0.23087671156716996	-0.6759711989390479	weighted_position_regression	1.4399033916785391e-06	0.8724280030126483	Higher in OPP	Stronger toward N-terminus	0.9684350311859788
159	F1LRV4	31	0.5019203133992635	0.09779674938130828	5.132280127658257	2.862530328160507e-07	1.628377690233545	0.2913703584258027	-2.422043464764779	0.5309998138711051	5.084061500863974e-06	0.4590821812596005	0.4023809523809524	1.2183219392822422	-0.5822087114076041	-1.8005306506898462	weighted_position_regression	1.495672096463865e-06	5.812024338387602e-05	Higher in OPP	Stronger toward N-terminus	0.5019203133992635
160	P62260	14	0.8183131160732472	0.15973401959015263	5.122973291305661	3.007549646610724e-07	1.3182272555454062	0.38318100866717725	-1.1888871504832939	0.7459195473988467	0.11096865048061866	0.39285714285714285	0.3343137254901961	1.0909331717688278	-0.3093427616761577	-1.4002759334449855	weighted_position_regression	1.5616841643270593e-06	0.2598593607893479	Higher in OPP	Stronger toward N-terminus	0.8183131160732472
161	A0A8I6GLU8	8	1.091446181973407	0.21501239680849552	5.07620117804427	3.850555994962985e-07	2.3305974471937914	0.6009837597429116	-2.5248514741795516	1.1590199399536412	0.029373546441287295	0.4642210144927536	0.5054347826086956	2.0636045399987197	0.605708710066871	-1.4578958299318487	weighted_position_regression	1.9870770443142316e-06	0.10105467006138345	Higher in OPP	Stronger toward N-terminus	1.091446181973407
162	A0A8I5XVR1	3	-1.6564923066259687	0.3266513949557571	-5.071131892304731	3.9545657468832505e-07	-1.7083202710370595	1.7006228977553488	0.07625862369675593	2.394199984082238	0.9745905553615914	0.697632058287796	0.8355191256830601		-1.6379041069790656		weighted_position_regression	2.0282312664996305e-06	0.9840068892298194	Higher in DMSO	Stronger toward C-terminus	1.6564923066259687
163	D4AEH3	6	1.1052077504474878	0.21873487657665813	5.05272761136542	4.355448368857806e-07	0.9067053709620709	0.4474950067802454	0.5625354830064265	1.1144201193011638	0.6137143131000533	0.3583844580777096	0.36503067484662577	1.16054067820709			weighted_position_regression	2.2202163636372717e-06	0.7917672310982169	Higher in OPP	Stronger toward C-terminus	1.1052077504474878
164	A0A8I6A5S8	4	1.3631750492183883	0.27098954347369647	5.030360329570076	4.895589078365156e-07	2.320213281887214	1.241292400773321	-2.980855757272591	3.561165010803003	0.4025672123408146	0.32727272727272727	0.2686868686868687	1.6403119181920938			weighted_position_regression	2.4804317997050125e-06	0.6156845687088609	Higher in OPP	Stronger toward N-terminus	1.3631750492183883
165	Q9JJM9	5	1.296397477468083	0.2586136858529458	5.012872668329112	5.362338378144917e-07	1.7208389586954997	0.8643415393001992	-0.8777524274819751	1.577678278414116	0.5779667963318516	0.4853658536585366	0.5040650406504065	1.652703863234422	1.2321223687919065	-0.42058149444251547	weighted_position_regression	2.7005511350175606e-06	0.7657373086108207	Higher in OPP	Stronger toward N-terminus	1.296397477468083
166	A0A8I5ZZM0	12	-0.8296193353803031	0.16580083458497225	-5.003710249450684	5.623726688718514e-07	-0.3286332559982278	0.3331410699736963	-1.0706323317403843	0.6123918629880482	0.08041558703680736	0.4403480544459239	0.4252108300044385	-0.056438492388913325	-0.9734496594399202	-0.9170111670510069	weighted_position_regression	2.8152308453704657e-06	0.2107442970619779	Higher in DMSO	Stronger toward N-terminus	0.8296193353803031
167	Q99PD4	12	0.8274394438526136	0.16542273643345637	5.0019692679032834	5.67476382699912e-07	0.6644195379671646	0.24013030196984994	0.490805333277593	0.5523227563610087	0.3742070607843947	0.3177927927927928	0.2641891891891892	0.6840991385416372	1.2524747159759857	0.5683755774343485	weighted_position_regression	2.823870571054324e-06	0.5892637525843714	Higher in OPP	Stronger toward C-terminus	0.8274394438526136
168	Q5FVM4	6	1.3873869451768095	0.2789047368399007	4.974411553193553	6.544613655849122e-07	4.400784647498076	1.9727179649963895	-6.963523989133293	4.339426749860791	0.10855751388755343	0.45115546218487396	0.42384453781512604	2.473364547632301	0.83224665520304	-1.641117892429261	weighted_position_regression	3.2374538557928202e-06	0.25492719553369286	Higher in OPP	Stronger toward N-terminus	1.3873869451768095
169	P54311	15	0.7540535164352942	0.15233610122865074	4.949933143578936	7.42389795141027e-07	0.8391285773830571	0.19647730624121887	-0.1856182272845385	0.36402328400882805	0.610116219986645	0.487843137254902	0.4235294117647059	0.8381561067957494	0.7318823099410325	-0.10627379685471683	weighted_position_regression	3.650810992575874e-06	0.7898630251604626	Higher in OPP	Stronger toward N-terminus	0.7540535164352942
170	R9PXU6	7	-1.0113970664132605	0.2061739205639507	-4.905552863556994	9.31645435334395e-07	-0.09792515639290315	0.39014290842000837	-1.9437924366938206	0.7395526487028039	0.008580385890577033	0.47507370678102373	0.5802063789868668	-0.23307431499595527	-1.3531249219028516	-1.1200506069068963	weighted_position_regression	4.554711017190375e-06	0.035866013022612	Higher in DMSO	Stronger toward N-terminus	1.0113970664132605
171	D3ZI49	3	1.5413265156996978	0.3145090906990658	4.900737566198038	9.547752570122245e-07	5.316190966730759	0.6402912852469695	-5.301127922010109	0.869968445913829	1.1048802046010994e-09	0.6935185185185185	0.6972222222222222		1.0523913595857515		weighted_position_regression	4.640651830594301e-06	2.4307364501224187e-08	Higher in OPP	Stronger toward N-terminus	1.5413265156996978
173	A0A8I5ZMK5	5	-1.1552042145929091	0.23624824140611295	-4.88978968781868	1.0094376836967365e-06	-0.9244924564561545	0.6498461256949881	-0.8855535669556284	2.089003567065318	0.671630031802116	0.2608935974205435	0.2627821280515891	-1.1773128217483382			weighted_position_regression	4.8499419745429404e-06	0.8305957198026168	Higher in DMSO	Stronger toward N-terminus	1.1552042145929091
174	M9MMM9	23	-0.5644287331895722	0.11598189804452518	-4.866524368939793	1.1357792475524222e-06	-0.049955312243750494	0.20457458985081214	-3.015058614856723	0.8310081245331756	0.00028541086961170913	0.18795307992779745	0.1407689227072487	-0.387253196968219	-2.2449766089969714	-1.8577234120287525	weighted_position_regression	5.425779719736142e-06	0.0021691226090489895	Higher in DMSO	Stronger toward N-terminus	0.5644287331895722
175	A0A8I6AHJ0	22	0.5895387319859605	0.12119439695633163	4.864405837164083	1.148011442437605e-06	0.5985665780010606	0.2777589101207436	-0.027361650976948714	0.7006702081510937	0.9688499793141355	0.3296501885211563	0.3096198156682028	0.6093557636475837	0.28616017021448453	-0.32319559343309917	weighted_position_regression	5.453054351578624e-06	0.9805793979498999	Higher in OPP	Stronger toward N-terminus	0.5895387319859605
176	A0A8I6A1P7	4	1.3205007840785468	0.2719599329959816	4.855497534256482	1.2008484874562295e-06	1.563127498325553	0.1239286358199467	-1.1893980281987446	0.4784637846178972	0.012923572718591384	0.1944949127906977	0.18422965116279072	1.4397352236772625			weighted_position_regression	5.6718041554429826e-06	0.051204297595935526	Higher in OPP	Stronger toward N-terminus	1.3205007840785468
177	Q3MIE4	9	0.8553788810150434	0.1764336303472828	4.848162333515215	1.246104143708995e-06	1.3986476329592814	0.570405628741946	-1.0376392299168313	0.9115795797057794	0.25500063999791134	0.5066006600660066	0.6794554455445545	1.1884649836497119	0.611647832384949	-0.5768171512647629	weighted_position_regression	5.852489124386067e-06	0.46142972952003	Higher in OPP	Stronger toward N-terminus	0.8553788810150434
178	P85973	8	0.9752299183304238	0.20160546064480284	4.837318965524579	1.316021529806457e-06	0.7067111624835175	0.518302922260713	0.6131640863032649	0.9525244877516369	0.5197535981760244	0.4266868512110727	0.31920415224913495	0.8227549919545778	1.070577533674029	0.24782254171945128	weighted_position_regression	6.146335189487139e-06	0.722985038394603	Higher in OPP	Stronger toward C-terminus	0.9752299183304238
179	D4A0A1	3	1.4553310737698786	0.30320364772841063	4.79984685102953	1.5878700877822014e-06	0.9310469072893998	2.4835856755180163	1.0042517197182408	4.704938181193719	0.8309788581484976	0.524546424759872	0.4834578441835646				weighted_position_regression	7.374774407699557e-06	0.9104827331745007	Higher in OPP	Stronger toward C-terminus	1.4553310737698786
180	Q9QVC8	4	1.213185162748914	0.25331615939330926	4.789213470054518	1.6743628953967288e-06	2.570736888494365	0.9549583247324316	-2.556898329599965	1.6448240907021319	0.12006240278618083	0.5360262008733625	0.5387554585152838	1.6973545882649042	0.2030341263750337	-1.4943204618898704	weighted_position_regression	7.733521439511963e-06	0.27650735187120434	Higher in OPP	Stronger toward N-terminus	1.213185162748914
181	A0A140TAJ3	6	1.1337870695667274	0.2368112015218532	4.787725674632415	1.6868200639804958e-06	2.5333938839732912	0.5228941064267599	-3.605812877296023	1.2712854709820691	0.004563214593319868	0.40265265265265265	0.4286786786786787	1.6361200039978234			weighted_position_regression	7.74825040377854e-06	0.02199993081339351	Higher in OPP	Stronger toward N-terminus	1.1337870695667274
182	A0A8I6AA32	25	0.5349740904833793	0.11176448490489282	4.786619747217743	1.6961375542904758e-06	1.536822066308043	0.2888182937779445	-2.235883412992846	0.5395298773147735	3.4110217529594344e-05	0.46432552954292083	0.3879598662207358	1.1112834641028138	-0.349664898884086	-1.4609483629868998	weighted_position_regression	7.748475384627528e-06	0.0003099580636384877	Higher in OPP	Stronger toward N-terminus	0.5349740904833793
183	Q794E4	5	1.0945886347570297	0.23303870886493883	4.697024971037818	2.6397818962212074e-06	1.5185215614288683	0.7772130591190488	-1.2904722109357094	1.8029530182008418	0.47414278928493947	0.3474698795180723	0.25662650602409637	1.22839160820385	-0.35924553837835665	-1.5876371465822066	weighted_position_regression	1.1993791658918094e-05	0.6824229364999649	Higher in OPP	Stronger toward N-terminus	1.0945886347570297
184	P52020	4	1.436104278314146	0.3065494214925707	4.684739809071701	2.803157959342825e-06	1.9957164568104593	0.5324430428021716	-1.0923522778376835	1.0183864016997495	0.2834369510021145	0.5	0.46160558464223383				weighted_position_regression	1.2667243535192442e-05	0.49657712244114544	Higher in OPP	Stronger toward N-terminus	1.436104278314146
185	A0A8I5ZWQ8	23	0.6250502016126981	0.13379428654728245	4.671725659913045	2.986797165152547e-06	0.3889715870620662	0.4116456591329242	0.7710327698026969	1.0799052773099476	0.4752384015130736	0.3445192086496434	0.28703703703703703	0.48263073589349564	1.1877440609558216	0.705113325062326	weighted_position_regression	1.3424529193911448e-05	0.6824229364999649	Higher in OPP	Stronger toward C-terminus	0.6250502016126981
186	Q63716	14	0.9249971497064609	0.19840174564645055	4.662242999387688	3.127815599153492e-06	2.5573491406775672	0.8803263867784575	-3.238113320625895	1.5801247451047589	0.040435034930935254	0.49659009332376164	0.5113065326633166	2.189130608271869	-0.2953314612947254	-2.4844620695665944	weighted_position_regression	1.3983175619745022e-05	0.12613316866515623	Higher in OPP	Stronger toward N-terminus	0.9249971497064609
187	P63245	16	0.6970627321597151	0.14976752622813727	4.654298229496669	3.2508599568196023e-06	1.0011296024188412	0.24673252471829565	-0.6264880291868251	0.44101128969713904	0.15544139522760644	0.45741324921135645	0.44558359621451105	0.7775941888924853	0.3904952538116893	-0.387098935080796	weighted_position_regression	1.4455951722878657e-05	0.33405914244287654	Higher in OPP	Stronger toward N-terminus	0.6970627321597151
188	D3ZU13	14	0.7463527392503198	0.1605372541211862	4.649093715574042	3.3339671367032567e-06	2.0088743280806987	0.7301928423219561	-2.1189789840137636	1.1937967547084258	0.07589930567078311	0.6263959617618154	0.6368042526579112		0.27225940032763085		weighted_position_regression	1.4747071567639803e-05	0.20534569430671418	Higher in OPP	Stronger toward N-terminus	0.7463527392503198
189	A0A8I6ABE2	10	0.8864739053440708	0.19103473211094088	4.640380812161753	3.4776771156091817e-06	1.3300637267202133	0.5497273346432553	-0.6408361132555123	0.7351626065552231	0.3833758687172518	0.6003171247357293	0.7536997885835095	1.3979595158374194	0.6905344362950502	-0.7074250795423692	weighted_position_regression	1.53017793086804e-05	0.5968384101445484	Higher in OPP	Stronger toward N-terminus	0.8864739053440708
190	P62747	6	1.1261538134594258	0.24435505755008868	4.6086781454424495	4.0523707516116855e-06	1.608833572301787	0.7722034617722707	-0.9119439653470002	1.2300457727005212	0.45845684343199433	0.5225340136054423	0.6415816326530612	1.5774190302343376	0.7404625994561614	-0.8369564307781762	weighted_position_regression	1.773707826359879e-05	0.6688829338728574	Higher in OPP	Stronger toward N-terminus	1.1261538134594258
191	Q6AYD5	13	0.720844624457218	0.15649371236150783	4.606221001339868	4.1005259093224864e-06	1.5718018712805466	0.48532367488493344	-1.5696566035691735	0.8380698039159845	0.06107631733121128	0.5104015481373972	0.4638364779874214	1.6500579217485876	0.43030915245270984	-1.2197487692958777	weighted_position_regression	1.7854373230174992e-05	0.17421929484195528	Higher in OPP	Stronger toward N-terminus	0.720844624457218
192	F1LS86	13	-0.7014575362127765	0.15232806227452533	-4.604913406885011	4.126375251800138e-06	-0.06730258443289683	0.3130948941989289	-1.245211464580608	0.5494148134896935	0.023424929486384506	0.5128611483603559	0.6259904912836767	-0.3623362515992784	-1.0989364873827145	-0.7366002357834361	weighted_position_regression	1.7873832696916658e-05	0.08333294064092531	Higher in DMSO	Stronger toward N-terminus	0.7014575362127765
194	Q812E9	4	1.187139078790477	0.26098787638631255	4.548636876271147	5.399451924954205e-06	1.4444295224292611	0.4247955666888268	-0.4315047906065024	0.6199111694205461	0.4863817373216568	0.602068345323741	0.7023381294964028	1.3641848672382224	1.1232151523830516	-0.24096971485517082	weighted_position_regression	2.3148419534675462e-05	0.6903482723275128	Higher in OPP	Stronger toward N-terminus	1.187139078790477
195	D4A781	24	-0.5500232894721867	0.12137789017194779	-4.531494893287452	5.856775323363382e-06	0.08281833711180164	0.26300502242338203	-1.5965212224878567	0.5852168986754258	0.006370326347919846	0.4000428082191781	0.4246575342465754	-0.18917794126845855	-1.1152458514606225	-0.926067910192164	weighted_position_regression	2.4980939644549935e-05	0.02848413847996332	Higher in DMSO	Stronger toward N-terminus	0.5500232894721867
196	A0A8I6GKM0	3	1.4340566482529036	0.31687013882106896	4.52569198722348	6.019820307737461e-06	0.5250713571799791	0.43794531722991337	3.0054651965512154	1.2594129747324883	0.017014157713078546	0.2834249084249085	0.2980769230769231	0.9805782262083688			weighted_position_regression	2.5546039478520393e-05	0.06352326941375638	Higher in OPP	Stronger toward C-terminus	1.4340566482529036
197	P62919	8	0.8708106960594647	0.19429640695986172	4.4818672135268	7.399277984766017e-06	1.3142587233076233	0.6148375338241571	-0.8763472994940243	1.095898495426611	0.42390722793285485	0.5104571984435797	0.5321011673151751	0.9486822990121575	0.37113108779966997	-0.5775512112124875	weighted_position_regression	3.124139593567874e-05	0.6396867194077016	Higher in OPP	Stronger toward N-terminus	0.8708106960594647
198	D3ZGE6	10	0.8127499042954354	0.18180197746687515	4.470522904205048	7.802858663052493e-06	1.3547393259460805	0.34121140013158646	-1.4670239985265205	0.8141548681674083	0.07156146078118904	0.36436265709156196	0.30789946140035906	0.8777834388957395			weighted_position_regression	3.277984845382856e-05	0.19614879086253784	Higher in OPP	Stronger toward N-terminus	0.8127499042954354
199	Q66H80	9	0.8099017075502689	0.1815720539256606	4.460497582308893	8.176958138606264e-06	1.459917614603178	0.2837759524466146	-1.970190679971355	0.6558383150527644	0.0026638538439940256	0.3607305936073059	0.3816046966731898	1.2624970070728418	-0.6682938276132937	-1.9307908346861355	weighted_position_regression	3.4179685019374184e-05	0.014184597538719779	Higher in OPP	Stronger toward N-terminus	0.8099017075502689
200	A0A8I6A9X8	12	0.7189377509459962	0.16160070819338812	4.448852724615792	8.633018419250761e-06	1.2455429725042246	0.2950849954754274	-1.0578866698352585	0.5160748844690787	0.04037707182121897	0.5103333333333334	0.41400000000000003	1.1535008951748695	0.42079635103531027	-0.7327045441395592	weighted_position_regression	3.590648456962008e-05	0.12613316866515623	Higher in OPP	Stronger toward N-terminus	0.7189377509459962
201	A0A0G2K5X6	5	1.047961947517262	0.2356951856248556	4.446259454723234	8.737840712247023e-06	2.059315145241587	0.33367352287071295	-3.0452110242842036	0.8130202746850675	0.00017999640324041754	0.361768219832736	0.22879330943847073	1.6178827409265195	-0.06265170487201033	-1.6805344457985298	weighted_position_regression	3.616254869028966e-05	0.0014331142200856102	Higher in OPP	Stronger toward N-terminus	1.047961947517262
